"id","title","question","url","publishedDate","publishedYear","publishedMonth","charCount","paragraphCount","themes"
"40232f59-4f78-5a47-ad42-3161fc7cb669","小聪明与大智慧","小聪明和大智慧有什么本质区别？","https://afdian.com/p/1e24942096b311ef863a52540025c377","2024-10-30","2024","2024-10","1274","21","family_kinship;workplace_org;power_strategy;education_growth;communication_conflict"
"f9f7300e-b82d-50d4-b1f3-4140eba942af","不锈钢毛巾","不锈钢能否拉成丝线然后纺织成衣服？","https://www.zhihu.com/question/2232881941/answer/18347587936","2024-10-30","2024","2024-10","651","12","family_kinship"
"ae06d950-af49-54bd-a4cc-7f725af68ac0","不要不要就不要","为什么现在「理中客」被污名化了？","https://www.zhihu.com/question/63034460/answer/18283876073","2024-10-30","2024","2024-10","1904","57","intimacy_gender;ethics_norms;power_strategy;public_society;communication_conflict"
"6d39db90-7106-5281-a777-89157c42dfeb","维特观鲨","你们有没有发现国内男女对立的趋势越来越严重？","https://www.zhihu.com/question/665637933/answer/17978157893","2024-10-29","2024","2024-10","4432","81","family_kinship;intimacy_gender;workplace_org;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"a087d75d-d9e6-5167-b22b-50ebe3999400","宽容的诅咒","为什么在社会上对前科的鄙视这么严重？","https://www.zhihu.com/question/266232601/answer/17260385896","2024-10-29","2024","2024-10","2822","45","family_kinship;workplace_org;money_property;ethics_norms;power_strategy;education_growth;public_society;communication_conflict"
"64621cbf-f51c-5d21-b33e-7cbc4f35bf4d","漏了一个","太平天国最大的贡献是什么？","https://www.zhihu.com/question/579787333/answer/17087956017","2024-10-28","2024","2024-10","1750","28","money_property;ethics_norms;power_strategy;education_growth;public_society;communication_conflict"
"065e921e-e786-5d87-96ee-8ddeb5d443e3","void","存在感低怎么办？","https://afdian.com/p/d276f79e949f11efa81f5254001e7c00","2024-10-28","2024","2024-10","1424","41","workplace_org;ethics_norms;education_growth;psychology_self;communication_conflict"
"3584a25e-d173-578d-9fce-0d23ddcce5a8","邋遢的黄蓉","怎么改变以貌取人的习惯？","https://afdian.com/p/31265432945611efac845254001e7c00","2024-10-27","2024","2024-10","483","14","money_property;ethics_norms;power_strategy;education_growth;public_society;communication_conflict"
"60becad6-0a84-5faa-bcec-0636b1888beb","枸杞茶，摇摇椅与兜心拳","如何避免自己设立的目标超出现实条件？如何在确定目标的时候保证自己切合实际？","https://afdian.com/p/46b88eac939111efa14552540025c377","2024-10-26","2024","2024-10","1371","22","family_kinship;intimacy_gender;workplace_org;power_strategy;education_growth"
"db5ee6a3-b2c0-57e6-8b7b-aaafcb2b364e","正义交替","如何评价“如果知识产权开始作恶，那么盗版就开始具有天然的正义性”呢?","https://www.zhihu.com/question/894807364/answer/15268721577","2024-10-26","2024","2024-10","916","22","workplace_org;money_property;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"ac07e208-342a-58e1-8f1e-487898c80a15","四不值","来个靠谱的论证一下：网传的某东利用个人信息虚贷有没有可能是真的？","https://www.zhihu.com/question/2037048290/answer/14783081872","2024-10-25","2024","2024-10","776","19","family_kinship;money_property;education_growth"
"4b1e17bd-d00f-5c60-b116-a268a6c4ce90","预期不良","上海女生患红斑狼疮赴瑞士安乐死，如何看待她面对死亡的态度？如何看待她自主选择结束生命？","https://www.zhihu.com/question/2001437757/answer/14710245944","2024-10-25","2024","2024-10","2612","76","family_kinship;intimacy_gender;workplace_org;money_property;power_strategy;education_growth;psychology_self;public_society"
"9670efd9-6345-50f1-a6b9-e0d6cba9bb03","大法庭","如何看待特朗普近期支持率暴涨？","https://www.zhihu.com/question/1259153358/answer/14164459881","2024-10-25","2024","2024-10","884","18","ethics_norms;power_strategy;education_growth;psychology_self;public_society"
"3f939369-6e92-5782-a624-212498412783","临头一死","人在极端环境下应该坚持原则吗？","https://afdian.com/p/0447dd0291e311efb7c252540025c377","2024-10-24","2024","2024-10","1081","22","power_strategy;communication_conflict"
"920dcff9-358e-5877-985c-b22221682ae5","龙穴金","孩子特别内向，让她去摆摊锻炼合适吗？","https://afdian.com/p/a00705b6918811efadc552540025c377","2024-10-24","2024","2024-10","911","20","family_kinship;education_growth;psychology_self;public_society;communication_conflict"
"0136a838-544c-5143-a381-46e993c494ce","寒门养贵子","如何跟孩子说清楚“咱们买不起”这个实情？","https://afdian.com/p/f89cbdc2917b11efb5505254001e7c00","2024-10-24","2024","2024-10","1199","34","family_kinship;workplace_org;money_property;ethics_norms;power_strategy;education_growth;psychology_self;communication_conflict"
"a532fab6-612a-57ef-97ee-f55719e0ef9b","理解在后","老公不能理解你在婆家的委屈怎么办？","https://afdian.com/p/a6a27044916b11efa07e52540025c377","2024-10-24","2024","2024-10","1063","30","family_kinship;workplace_org;money_property;ethics_norms;power_strategy;psychology_self;public_society;communication_conflict"
"376a8f11-ab74-5df9-8c78-74fb76fb93bb","左撇子","孩子有左撇子的迹象，要不要纠正他？","https://www.zhihu.com/question/439923460/answer/13048519066","2024-10-23","2024","2024-10","359","9","family_kinship;education_growth"
"baddaf82-6a85-5665-acaf-fa7de42e5938","走出帐篷","男朋友说话很伤人，攻击外貌，我感觉已经没有和好的必要了，我应该怎么能尽快走出来？","https://www.zhihu.com/question/1101086810/answer/13027728863","2024-10-23","2024","2024-10","1361","30","intimacy_gender;ethics_norms;power_strategy;psychology_self;communication_conflict"
"fd6f3bc1-e359-5f72-8ed2-d0204b36bd7c","学的必要","工作没几年，大学那些深奥难懂的知识，99.9%都还给了老师，当年为何要学这么多？","https://afdian.com/p/d30ded7a90e411ef84015254001e7c00","2024-10-23","2024","2024-10","882","25","workplace_org;money_property;education_growth;psychology_self;communication_conflict"
"b09a8314-551a-5e89-9301-1646b36d9732","渗啥透","如何看待沈逸在视频中提到境外组织正在渗透包括京东在内的中企这一事实？","https://www.zhihu.com/question/1587440178/answer/12095040454","2024-10-22","2024","2024-10","776","19","workplace_org;education_growth;public_society"
"e86c8e74-67a4-5c7b-a341-02f3f385fcd2","寡人有疾","初创企业如何寻找靠谱的合伙人？","https://afdian.com/p/6927d4e0904711efa43552540025c377","2024-10-22","2024","2024-10","567","9","workplace_org;money_property;power_strategy;education_growth;psychology_self"
"767fc5c4-240d-52ad-b09a-a66fc7ffa4cb","ai创新","AI 能不能做出真正意义的创新？","https://www.zhihu.com/question/814165911/answer/11529564516","2024-10-22","2024","2024-10","678","15","education_growth;public_society"
"9d1094c3-6fdf-5065-a3ec-e52c9eaed04d","指出错误权","当父母做的事是错的，你指出了问题，这难道就是不孝吗？父母与孩子之间难道不应该有人格上的平等吗？","https://afdian.com/p/1ac8041e900111efa4225254001e7c00","2024-10-22","2024","2024-10","2162","39","family_kinship;money_property;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"035c8cb1-174a-5ee8-9583-cb59ab7f6fdd","鼠标垫","鼠标垫能被其他什么东西完美平替吗？","https://www.zhihu.com/question/850271740/answer/11317454641","2024-10-21","2024","2024-10","188","7",""
"d05175d3-e89d-5d49-bfe4-fa77faba2f71","听泉","如何评价听泉鉴宝？","https://www.zhihu.com/question/867641031/answer/10625703986","2024-10-21","2024","2024-10","136","5","workplace_org"
"547861a6-17f4-574c-83c6-cfbd55131045","一二三四，二二三四","台积电成为第一家市值突破 1 万亿美元的亚洲科技公司，这意味着什么？","https://www.zhihu.com/question/1242528316/answer/10542449827","2024-10-21","2024","2024-10","833","23","workplace_org;money_property"
"ea7d4cfe-11f0-57e4-9c59-ca495ceb8444","鬼火少年","如何看待济南“鬼火少年”事件？","https://afdian.com/p/2e7c57e88ef411ef988f5254001e7c00","2024-10-20","2024","2024-10","1814","45","family_kinship;money_property;ethics_norms;power_strategy;education_growth;psychology_self;public_society"
"cc81ce65-39dc-5f14-a29b-5ad8e52823e0","吾乃蛮夷","王宝强被曝慈善人设翻车，《八角笼中》小演员控诉其作秀「承诺资助至大学毕业，但未兑现」，到底是怎么回事？","https://www.zhihu.com/question/1052812596/answer/9839298466","2024-10-20","2024","2024-10","2261","51","money_property;ethics_norms;education_growth;public_society;communication_conflict"
"67a45005-0b0e-5b15-996b-b3688f63c90b","我娃不适应","孩子对新老师的教学方法不适应，导致学习积极性下降，家长应如何与老师沟通协调？","https://afdian.com/p/2de123ba8e2511ef990452540025c377","2024-10-19","2024","2024-10","852","13","family_kinship;workplace_org;money_property;ethics_norms;power_strategy;education_growth;communication_conflict"
"05db3efa-b6c9-57d4-b01e-438db0e5e26e","红A字","如何看待京东金融的辟谣？","https://afdian.com/p/fb0c57708e0b11ef8dc152540025c377","2024-10-19","2024","2024-10","459","11",""
"a09ca427-888a-513b-9b61-6eaa58970984","问在猜前","总是事后反应过来朋友（同事）某些语言或行为背后的深意，真的是自己的情商太低了吗？","https://afdian.com/p/1cd4a02e8dfd11ef93ec5254001e7c00","2024-10-19","2024","2024-10","685","11","workplace_org;money_property;power_strategy;education_growth"
"4016fd70-8cc6-5851-8b96-ed11030136d1","男王","为什么很多跟女性有关的领域都是男的干的比较优秀，比如很多衣服的设计师，化妆师，珠宝设计师，调香师等？","https://www.zhihu.com/question/35180052/answer/9318588948","2024-10-19","2024","2024-10","673","22","intimacy_gender;money_property;power_strategy"
"3087df6a-8869-5d07-bb6a-6ea95a64bb65","尚武民族","汉族是一个尚武的民族吗？","https://www.zhihu.com/question/22013738/answer/9239073280","2024-10-19","2024","2024-10","1190","21","workplace_org;money_property;ethics_norms;public_society"
"2d8caf8b-3852-58fe-a46f-ad5672e6a21a","异于禽兽者","真性情和口无遮拦情商低和没教养有什么区别体现？","https://afdian.com/p/d5089fda8db511ef8d0a5254001e7c00","2024-10-19","2024","2024-10","244","9","power_strategy;psychology_self;public_society"
"9edda8ed-7ca6-5702-bad0-13ff7bd1d478","理解不能","在孩子成长中，有哪些时候你发现自己「并不理解他」，是如何调整的？","https://www.zhihu.com/question/1083301698/answer/9092589956","2024-10-19","2024","2024-10","308","8","family_kinship;power_strategy;education_growth;psychology_self;communication_conflict"
"9f0095ba-c171-54a9-a304-e703d35460f9","戴珍珠耳环的少女","男性审美和女性审美真的不一样吗？","https://www.zhihu.com/question/581692774/answer/9085271212","2024-10-19","2024","2024-10","636","11","intimacy_gender;workplace_org;ethics_norms;education_growth;psychology_self"
"2c009fe5-041c-5974-9e8a-3709e20ab607","蛋挞赌王","女上司喝酒后说喜欢我，我对她也有意思，能答应吗？万一是醉了？","https://afdian.com/p/93129fb88d9711efbc8b52540025c377","2024-10-19","2024","2024-10","986","21","intimacy_gender;money_property;ethics_norms;power_strategy;education_growth;communication_conflict"
"daaacbcb-8c5d-521f-a71d-6c510d793bb0","大表哥","如何看待本次双十一京东请杨笠代言？","https://www.zhihu.com/question/948988439/answer/9075199780","2024-10-19","2024","2024-10","956","17","family_kinship;workplace_org;money_property;ethics_norms;public_society;communication_conflict"
"c6e13a48-c0eb-5d06-85ed-c302de34d192","公平对战","如何看待小猿口算被大学生攻陷？","https://www.zhihu.com/question/813258253/answer/9061589475","2024-10-19","2024","2024-10","253","5","ethics_norms;education_growth"
"76b724c7-023e-536c-ae70-a558ac3e1f03","pi 3","23岁女，姐姐嫁了一个黑人，三年后狼狈回来了，我的男朋友知道后，和我无情的分手了，我有错吗？","https://afdian.com/p/1da29f6a8d7b11ef95cd52540025c377","2024-10-19","2024","2024-10","650","9","family_kinship;intimacy_gender;ethics_norms;education_growth;psychology_self"
"fe45e4bc-c10e-5f3c-83e5-da66710d88fa","不是你是我","我的女朋友在剧本杀里要被人亲吻，我能不让她参与吗？","https://www.zhihu.com/question/568332577/answer/8057473929","2024-10-17","2024","2024-10","1376","24","intimacy_gender;workplace_org;money_property;ethics_norms;power_strategy;psychology_self;communication_conflict"
"b9eac6cf-abb8-5c91-affb-dc16190572d3","天下人","如何评价米尔斯海默？","https://www.zhihu.com/question/431020666/answer/7969854498","2024-10-17","2024","2024-10","1324","23","family_kinship;money_property;ethics_norms;power_strategy;psychology_self;public_society;communication_conflict"
"3a135f16-1578-5ad8-a384-28a7fd5045aa","逐水草而居","为什么国家突然开始中西部迁移计划？","https://afdian.com/p/83830ad68c4a11efb9be52540025c377","2024-10-17","2024","2024-10","2138","45","workplace_org;money_property;power_strategy;education_growth;public_society;communication_conflict"
"2880ac02-c11a-59d2-8e93-fb7d6e44e63b","炫耀与展示","炫耀和展示的区别是什么？","https://afdian.com/p/5d06a1028c0311ef9ada52540025c377","2024-10-17","2024","2024-10","137","4",""
"f642dec6-1e9c-502d-96e0-e89ded063690","不如意金箍棒","军训队列会操前一天生病了，发烧到39左右，教官说少一个人会扣一分，问我能不能去，我该怎么解决？","https://afdian.com/p/43872dba8c0211efaa1e52540025c377","2024-10-17","2024","2024-10","940","17","money_property;ethics_norms;power_strategy;public_society;communication_conflict"
"01ba7cd2-5c21-5379-85c0-52d4e98dc0d5","加油","当你孤独寂寞得难受，但是既没有能量去社交又没有亲密的人能给你温暖的时候，你会怎么办？","https://afdian.com/p/d0b6973a8bd411efa21c52540025c377","2024-10-16","2024","2024-10","301","9","money_property;psychology_self;communication_conflict"
"24394a0a-7e31-5d3b-bee2-fd434354ad9b","欢迎不客气","“客气”在中国的文化中是什么意思？什么场合可以说“客气了”“不客气”？怎么理解“太客气”的反馈？","https://afdian.com/p/f53a46d88b8911ef9c9a52540025c377","2024-10-16","2024","2024-10","689","13","workplace_org;money_property;ethics_norms;power_strategy;communication_conflict"
"fbb43f8e-b522-5bd3-ac7e-9db16d33c702","谢罪","逛街时遇到女友的前男友，他对我说：“我玩腻的垃圾，你却当成宝”，我要怎么回话，才能怼赢他？","https://www.zhihu.com/question/665887718/answer/6313481638","2024-10-16","2024","2024-10","1959","42","ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"5b10c323-2fe2-5bea-9bbd-616bcfd9180d","盗名","朋友总是以我的名义，让别人帮忙，我该怎么办？","https://afdian.com/p/e308d9268b1f11efb96a52540025c377","2024-10-16","2024","2024-10","624","11","family_kinship;money_property;ethics_norms"
"3244aefa-c466-5779-9b25-efd3b2a5d81f","小儿无礼","身为班主任发现部分学生对老师很没礼貌怎么办?","https://afdian.com/p/59564a888af711efa45b52540025c377","2024-10-15","2024","2024-10","1865","30","family_kinship;intimacy_gender;workplace_org;money_property;ethics_norms;power_strategy;education_growth;public_society;communication_conflict"
"ea88b7ec-ceac-578c-a421-e4301fe593b5","诤谏","什么样的朋友可以称为「诤友」？","https://www.zhihu.com/question/25811362/answer/5560868948","2024-10-15","2024","2024-10","2086","46","intimacy_gender;money_property;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"859dda59-7ebc-56b0-b323-a598f005093f","青云窄巷","如何评价丘成桐？","https://www.zhihu.com/question/28057492/answer/5547407854","2024-10-15","2024","2024-10","67","7","family_kinship;psychology_self"
"150dfe8a-327d-5354-ad28-fd9bbc74fe57","神笔牛良","读完了大学依然是社会的底层，那读书的意义是什么呢？","https://www.zhihu.com/question/657847327/answer/5493772003","2024-10-14","2024","2024-10","337","11","education_growth;public_society"
"7b85e42d-3175-57f2-817f-13c1bbff1973","贞子","如何对待那些在你人生低谷的时候冷嘲热讽甚至落井下石的人？","https://www.zhihu.com/question/779258584/answer/5259171450","2024-10-14","2024","2024-10","1381","21","workplace_org;ethics_norms;education_growth;psychology_self;public_society;communication_conflict"
"12b3a66a-1dac-5dc5-acb1-70a340b1d086","出力不出钱","蓝天救援号称纯公益，不收任何费用，成员没有工资，我很好奇为什么有人加入?","https://www.zhihu.com/question/470614895/answer/5160619039","2024-10-14","2024","2024-10","741","16","money_property;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"f18decf7-1b73-5f6f-8ff1-3c267aaa255a","洞中仙","很害怕「其他人和自己一样」怎么办？尤其是害怕「同龄人和自己一样」？","https://afdian.com/p/243ad65e897411efba4f52540025c377","2024-10-13","2024","2024-10","1118","23","money_property;power_strategy;education_growth;communication_conflict"
"cddaafdf-6ea0-542c-9c16-6d3853c90d5d","害怕失去的人","如果太害怕失去一个人怎么办？","https://afdian.com/p/61e4a62e88d911ef89ff52540025c377","2024-10-13","2024","2024-10","1993","39","family_kinship;workplace_org;money_property;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"62835eb1-afbb-568f-9c83-3774e957f10c","财路通天","为什么很多男的到了中年突然开始炒股？","https://www.zhihu.com/question/419997323/answer/4982350943","2024-10-12","2024","2024-10","2021","30","workplace_org;money_property;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"fe3c7474-11ab-5a3d-b728-acf44c7b550c","无缝","怎么看待分手后无缝衔接的人?","https://afdian.com/p/55840c86889c11ef94d052540025c377","2024-10-12","2024","2024-10","600","14","family_kinship;intimacy_gender;power_strategy;psychology_self"
"8856c056-3fcc-59f7-906a-18d07fbe66e3","胡记老客","为什么有些老顾客吃着吃着就不再来照顾生意了？","https://afdian.com/p/7afdbce0887a11efbccb52540025c377","2024-10-12","2024","2024-10","1113","16","intimacy_gender;workplace_org;money_property;power_strategy;education_growth;public_society"
"cdf96d3f-4211-5fee-ad7e-f37741d1ea22","无声惊雷","每次都是去各地的知名景点，看多了感觉都差不多，意义不大，我们该如何旅游？一场好的旅行是什么样的？","https://afdian.com/p/45652e8c87a411efada55254001e7c00","2024-10-11","2024","2024-10","931","18","education_growth;psychology_self"
"3a050e70-5a81-5747-bbb1-026bdd0895dc","向左转、向右转","害怕自己碌碌无为，平庸寂寞一辈子，以至于始终不敢静下心来学习怎么办？","https://www.zhihu.com/question/702690752/answer/4730094577","2024-10-11","2024","2024-10","1647","33","family_kinship;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"725812ca-390b-5f2b-8856-d0108a03e97b","刺王","普京不会出事吧？","https://afdian.com/p/48677c36872011efb8af52540025c377","2024-10-10","2024","2024-10","444","8","power_strategy;public_society"
"6bd40912-3199-5bfe-91b6-c51766104f73","追悔若及","在伤害与救赎之间，我能找到成长的出口吗？","https://www.zhihu.com/question/808437605/answer/4724144069","2024-10-10","2024","2024-10","605","11","education_growth;communication_conflict"
"af312fa4-88b4-52cb-b6bc-f958027a09e8","两福瑞","怎么和异性相处不会让人产生误会？","https://afdian.com/p/abfd39f486e711efa63852540025c377","2024-10-10","2024","2024-10","861","17","intimacy_gender;workplace_org;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"2994cb45-44a1-533e-a72d-4abc32435574","金牛痘","如何看待 A 股这轮急涨后的首次大调整?现在是入场时机吗？","https://www.zhihu.com/question/792364837/answer/4677853850","2024-10-10","2024","2024-10","1875","35","workplace_org;money_property;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"ef6cf2a8-fa9d-5452-9d72-eef7b101e227","大盾构机","如何判断矛盾是“主要”还是“次要”？","https://afdian.com/p/3eebdb8a869d11ef92985254001e7c00","2024-10-10","2024","2024-10","2532","33","family_kinship;workplace_org;money_property;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"9284d615-5cdf-5cc6-b771-ae7930ddc8da","大包厢","女性如何培养宏大叙事认知格局？","https://www.zhihu.com/question/641788526/answer/4584178769","2024-10-09","2024","2024-10","983","18","intimacy_gender;money_property;power_strategy;psychology_self;public_society"
"f663f7fb-bfdb-5cc5-8e0c-1178cc71c008","血洗","伊朗上映《长津湖》时观众全体起立，如何看待这事?","https://www.zhihu.com/question/771395249/answer/4484987733","2024-10-08","2024","2024-10","642","14","power_strategy;public_society"
"755916df-6ce3-58f2-8d57-847ab0c35296","容错率","为什么中国社会容错率显得那么低？其他国家容错率也跟中国一样吗？","https://afdian.com/p/28f58e5c851211efb9d452540025c377","2024-10-08","2024","2024-10","705","15","family_kinship;workplace_org;money_property;power_strategy;education_growth;public_society"
"6e9b86dc-b66b-5563-ab02-bf3a0746141d","zw器神教","我是一个非自愿独身者（incel/blackpill），请问我该如何改变？该如何自我救赎？","https://www.zhihu.com/question/579206074/answer/4429775754","2024-10-08","2024","2024-10","2129","45","intimacy_gender;money_property;ethics_norms;power_strategy;psychology_self;public_society;communication_conflict"
"8d71e127-efeb-5dc2-93f8-7c644ca7170c","恐惧游戏","为什么有人爱吓唬孩子说“妈妈不要你了”之类？","https://afdian.com/p/e77f366e848311ef9b9b52540025c377","2024-10-07","2024","2024-10","967","15","family_kinship;workplace_org;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"4f4ae14b-67ff-582f-af89-5059f45480f4","缘尽于此","和女朋友分手时，她伤心的哭了，明知道不爱了，她需要我去安慰和关心吗，她靠什么自愈，我要不要管她？","https://www.zhihu.com/question/658511734/answer/4357023337","2024-10-07","2024","2024-10","1093","32","intimacy_gender;power_strategy;psychology_self;communication_conflict"
"3c2367dc-7af3-54b4-afcd-0f3060d285b3","重礼","送男朋友四百块钱的机械键盘合适嘛？会不会有点便宜？","https://www.zhihu.com/question/638987002/answer/4354637882","2024-10-07","2024","2024-10","893","29","intimacy_gender;money_property;ethics_norms;power_strategy;education_growth;communication_conflict"
"8819ab7d-bea7-5276-8455-0817b5e5a2e9","关门大吉","孩子小学四年级后「一进房间就锁门」，作为家长，应该如何沟通？怎样应对更合适？","https://www.zhihu.com/question/652467184/answer/4280642761","2024-10-06","2024","2024-10","954","22","family_kinship;money_property;ethics_norms;power_strategy;psychology_self;communication_conflict"
"c64f3c4a-dfc6-5cdf-960e-be8e9160f478","恶运","为什么在书中能够共情的情节，在现实生活中却会被谴责？","https://www.zhihu.com/question/606006645/answer/4279238740","2024-10-06","2024","2024-10","1543","23","family_kinship;intimacy_gender;workplace_org;ethics_norms;power_strategy;education_growth;psychology_self;public_society"
"de5590f1-4ac7-5cc3-a65d-669adfb12bc5","拍佛像","为什么龙门石窟那么大的佛像都可以拍照甚至合影，而好多寺庙却不给拍佛像？","https://www.zhihu.com/question/655679545/answer/4277413199","2024-10-06","2024","2024-10","502","12","family_kinship;ethics_norms"
"faf007e4-b188-5c75-bc5f-4e302250d289","八卦","“八卦”和“通过社交获取信息”的界限在哪里？","https://afdian.com/p/ed8feaec82f511efa48b52540025c377","2024-10-05","2024","2024-10","897","18","workplace_org;ethics_norms;public_society;communication_conflict"
"279d683a-3da4-5f55-a841-9b9c2f8143e3","败军之将","领导分配任务，临时负责人包揽了大部分，小部分平均分配，还是有人没及时交上来，需要向上反馈吗？","https://afdian.com/p/3d2742e2828a11ef98a852540025c377","2024-10-05","2024","2024-10","1026","20","workplace_org;ethics_norms;power_strategy;communication_conflict"
"a230e30b-818f-593a-b623-b90b14d86be7","zs倾述","为什么不建议在社群中讲述自已的负面情绪，以及负面经历，如：自杀、自残等？","https://afdian.com/p/f4f5dcd0824911efb5f752540025c377","2024-10-04","2024","2024-10","2498","41","family_kinship;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"142c278c-5286-5f6b-a109-d3b1387c9b4a","反杀猪盘","请问你们经历过网络杀猪盘吗？","https://www.zhihu.com/question/481817978/answer/4166925330","2024-10-04","2024","2024-10","1159","25","family_kinship;intimacy_gender;workplace_org;money_property;ethics_norms;power_strategy;education_growth;public_society;communication_conflict"
"8d2e0d1f-4e23-5e19-bb57-e8bf9b70839d","降龙","为什么中国年年重复防汛，而欧美国家几乎没有防汛的概念？","https://www.zhihu.com/question/662387644/answer/4124905196","2024-10-04","2024","2024-10","1953","27","workplace_org;ethics_norms;public_society"
"84593390-0b51-5759-b0ef-fe020236121c","伤医咒","性格依旧软弱，依旧走路会低头，我已经在改了，为什么我还是这样？","https://www.zhihu.com/question/667586218/answer/4112961015","2024-10-03","2024","2024-10","1786","35","family_kinship;workplace_org;ethics_norms;power_strategy;education_growth;psychology_self"
"3c8646b5-59eb-5e11-980e-15287e372110","无敌之人","如何评价“无敌之人”这个词刷爆互联网？","https://www.zhihu.com/question/542901101/answer/4078815216","2024-10-03","2024","2024-10","1066","18","workplace_org;education_growth;psychology_self;public_society"
"8d0a678f-0ac3-5420-847f-4346d47753f4","换电关键","动不动就800V，大功率充电桩，有一天会压垮国家电网吗？","https://www.zhihu.com/question/665890794/answer/4044425313","2024-10-02","2024","2024-10","345","7","power_strategy;public_society;communication_conflict"
"9c7a3b1d-31f8-5f0b-a238-15d36d6125b6","天使羽毛","如何与自己打心底反感的人相处？","https://afdian.com/p/4bb6e778809a11ef96a252540025c377","2024-10-02","2024","2024-10","688","15","psychology_self"
"b7b77df8-8118-57fd-ac75-2c26d0c9708f","不喝酒","坐在酒桌上，怎么推辞不喝酒？","https://afdian.com/p/85cb8320808a11efa67752540025c377","2024-10-02","2024","2024-10","1046","20","ethics_norms;power_strategy;psychology_self;communication_conflict"
"782e6654-dc40-5a2b-9a44-14629803be1d","东美","为什么我感觉阮佳的画并不好看？","https://www.zhihu.com/question/403488300/answer/4003587261","2024-10-02","2024","2024-10","581","14","education_growth"
"38e4a3b3-527d-58a1-ae85-840d1b37275e","风评无用","为什么易中天风评不好？","https://www.zhihu.com/question/385380335/answer/3976739327","2024-10-01","2024","2024-10","422","11","money_property;ethics_norms"
"282d7546-faf5-5e5f-89bf-8b4acb1f12c6","驴和马","你们是如何看待骑驴找马型男人或女人的？","https://afdian.com/p/c6f3b978800611efb8cd52540025c377","2024-10-01","2024","2024-10","549","14","ethics_norms;power_strategy;psychology_self"
"daae9803-7487-5bb8-ba88-3bb073fbb4e6","国家队","国家这几天为什么开始提振股市了？","https://www.zhihu.com/question/669932263/answer/3961314863","2024-10-01","2024","2024-10","569","12","money_property;ethics_norms;power_strategy;public_society"
"a6e1594f-fb8b-5667-bc6b-e2ea029a265a","伊朗求和","伊朗要向美国屈服了吗？伊朗投了吗？","https://www.zhihu.com/question/668225043/answer/3958422603","2024-10-01","2024","2024-10","2122","44","money_property;ethics_norms;power_strategy;public_society;communication_conflict"
"08278c3c-8dba-59b3-af78-01307ce2a1ae","以卵击石","如何看待 1999 年王朔对金庸的批评？","https://www.zhihu.com/question/21381800/answer/3929846431","2024-10-01","2024","2024-10","244","7","money_property;public_society"
"68e7be7b-5f29-599b-8148-104efcd7de4e","大成至圣","作为一个班主任，面对一群怎么都教不会的品差学生，甚至令我感到恶心，对教育失去了希望。该怎么调节自我？","https://www.zhihu.com/question/456165493/answer/3907587059","2024-10-01","2024","2024-10","639","22","education_growth;psychology_self;public_society;communication_conflict"
"94253f28-d667-5ac6-ab1e-63047df3c187","人传人","当知识不再被老师和学校垄断，学校（中学）是否还有存在的意义？","https://afdian.com/p/3168344e7f0f11efb4765254001e7c00","2024-09-30","2024","2024-09","769","15","ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"203daf5f-e974-5c9b-80b7-7b1e98584329","马虎小子","我做事总是不严谨、马虎，怎么办？","https://afdian.com/p/f8fcaf6e7ef411efb16452540025c377","2024-09-30","2024","2024-09","1932","51","family_kinship;money_property;ethics_norms;education_growth;psychology_self;public_society;communication_conflict"
"5d1f3c9c-7df6-520f-99ce-2e2aa575f34f","政策观察","如何看待中共中央、国务院新出台关于就业的文件中提到提高劳动报酬在初次分配中的比重？","https://www.zhihu.com/question/668221258/answer/3851659315","2024-09-30","2024","2024-09","6343","51","family_kinship;intimacy_gender;workplace_org;money_property;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"193a3488-e28c-5655-8d40-ba07f04f6c57","内举不避亲","公司的高管为什么很少从底层员工一路往上提拔？","https://www.zhihu.com/question/636917760/answer/3814047349","2024-09-29","2024","2024-09","698","16","workplace_org;money_property;ethics_norms;power_strategy;education_growth"
"84452840-fa75-5a15-a290-4003b8217bfe","血性","最近回看大决战，为什么解放军战士都以做攻坚克难的尖刀为荣，做尖刀不是更容易牺牲吗？","https://www.zhihu.com/question/639171545/answer/3773921169","2024-09-29","2024","2024-09","930","23","education_growth;public_society"
